X1	X2	TARGET	Y1	
+0.700000	+0.700000	+1.000000	+0.992889	
-2.300000	-1.000000	+0.000000	+0.007162	
+1.600000	+0.200000	+1.000000	+0.992907	
+1.800000	+2.800000	+0.000000	+0.007165	
+0.100000	-2.400000	+0.000000	+0.007291	
+1.600000	+0.400000	+1.000000	+0.992917	
-1.500000	+0.500000	+1.000000	+0.992694	
+2.800000	-2.800000	+0.000000	+0.007447	
+2.300000	-2.700000	+0.000000	+0.007448	
+1.900000	-1.400000	+0.000000	+0.007406	
-1.200000	-2.400000	+0.000000	+0.007277	
-1.300000	+0.800000	+1.000000	+0.992693	
+0.900000	+1.500000	+1.000000	+0.992797	
-1.400000	-1.800000	+0.000000	+0.007219	
+1.000000	+2.600000	+0.000000	+0.007138	
-2.400000	-0.400000	+0.000000	+0.007141	
+2.100000	+2.600000	+0.000000	+0.007170	
+0.300000	+0.900000	+1.000000	+0.993029	
-2.300000	+2.200000	+0.000000	+0.007039	
-2.400000	-2.300000	+0.000000	+0.007300	
-1.100000	+2.900000	+0.000000	+0.007013	
+0.300000	+1.900000	+1.000000	+0.992976	
-0.900000	+2.400000	+0.000000	+0.007023	
-0.400000	+1.600000	+1.000000	+0.992706	
+0.600000	-2.100000	+0.000000	+0.007407	
+2.800000	+2.600000	+0.000000	+0.007173	
+1.600000	-0.700000	+0.000000	+0.007344	
-0.300000	+0.700000	+1.000000	+0.992760	
-1.700000	-0.300000	+0.000000	+0.007103	
-0.300000	+0.900000	+1.000000	+0.992747	
+0.200000	+0.000000	+0.000000	+0.007233	
-1.200000	-2.500000	+0.000000	+0.007270	
+1.400000	-2.100000	+0.000000	+0.007446	
-2.300000	+1.100000	+0.000000	+0.006999	
-0.900000	-0.600000	+0.000000	+0.007148	
+0.600000	+0.900000	+1.000000	+0.992902	
+0.100000	+0.000000	+0.000000	+0.007192	
+2.700000	-2.500000	+0.000000	+0.007428	
-1.700000	-1.300000	+0.000000	+0.007157	
+0.200000	+0.400000	+1.000000	+0.993035	
+1.200000	+0.100000	+1.000000	+0.992894	
-0.300000	-1.500000	+0.000000	+0.007037	
+0.600000	+2.600000	+0.000000	+0.007128	
+1.500000	-0.700000	+0.000000	+0.007342	
+2.100000	+2.900000	+0.000000	+0.007160	
-1.200000	+1.700000	+1.000000	+0.992613	
+2.600000	+2.800000	+0.000000	+0.007172	
+0.800000	+2.000000	+1.000000	+0.992767	
+1.700000	+2.300000	+0.000000	+0.007161	
+1.700000	-2.200000	+0.000000	+0.007449	
-1.100000	+2.400000	+0.000000	+0.007014	
+1.400000	-0.600000	+0.000000	+0.007331	
+0.600000	-2.100000	+0.000000	+0.007408	
-1.800000	+1.400000	+0.000000	+0.006968	
-0.900000	-1.400000	+0.000000	+0.007207	
+2.100000	-2.800000	+0.000000	+0.007443	
-2.500000	-2.600000	+0.000000	+0.007332	
+2.200000	+2.000000	+0.000000	+0.007174	
-1.300000	+0.800000	+1.000000	+0.992679	
+2.500000	-0.400000	+0.000000	+0.007310	
+0.300000	+1.100000	+1.000000	+0.993021	
+0.500000	-0.900000	+0.000000	+0.007308	
+1.500000	+0.800000	+1.000000	+0.992897	
-1.000000	+0.600000	+1.000000	+0.992728	
-0.700000	-2.200000	+0.000000	+0.007257	
-0.600000	+0.600000	+1.000000	+0.992739	
+2.300000	+1.600000	+0.000000	+0.007164	
+1.800000	+2.900000	+0.000000	+0.007162	
+1.700000	+1.700000	+0.000000	+0.007165	
-0.200000	+1.100000	+1.000000	+0.992766	
+0.600000	+0.700000	+1.000000	+0.992922	
-0.500000	+0.500000	+1.000000	+0.992737	
-0.400000	+1.300000	+1.000000	+0.992691	
-1.400000	+0.000000	+0.000000	+0.007106	
+0.700000	+0.800000	+1.000000	+0.992874	
-1.800000	-1.600000	+0.000000	+0.007189	
+2.800000	-0.900000	+0.000000	+0.007365	
+1.600000	-2.500000	+0.000000	+0.007450	
-3.000000	-1.200000	+0.000000	+0.007250	
+0.200000	-2.000000	+0.000000	+0.007337	
+2.900000	+2.600000	+0.000000	+0.007173	
+0.700000	+2.500000	+0.000000	+0.007126	
+2.400000	-0.400000	+0.000000	+0.007313	
-1.700000	-0.900000	+0.000000	+0.007122	
-3.000000	+2.600000	+0.000000	+0.007104	
+2.800000	+2.900000	+0.000000	+0.007140	
-0.900000	-2.700000	+0.000000	+0.007294	
+0.500000	-3.000000	+0.000000	+0.007375	
+1.500000	-1.900000	+0.000000	+0.007441	
+1.200000	+2.200000	+0.000000	+0.007165	
+0.600000	-2.900000	+0.000000	+0.007374	
+2.400000	+1.000000	+0.000000	+0.007167	
-2.300000	+1.000000	+0.000000	+0.006997	
-0.200000	+2.700000	+1.000000	+0.992734	
-2.900000	-0.500000	+0.000000	+0.007188	
+2.200000	-0.300000	+0.000000	+0.007334	
+2.000000	-2.900000	+0.000000	+0.007424	
+1.900000	-0.600000	+0.000000	+0.007323	
-0.600000	+1.900000	+1.000000	+0.992639	
-2.100000	-0.800000	+0.000000	+0.007126	
+0.400000	+1.600000	+1.000000	+0.992953	
-0.700000	-0.800000	+0.000000	+0.007138	
+0.100000	-2.100000	+0.000000	+0.007292	
+2.000000	-0.700000	+0.000000	+0.007327	
-1.000000	+1.700000	+1.000000	+0.992621	
-3.000000	-2.600000	+0.000000	+0.007383	
-1.900000	-2.200000	+0.000000	+0.007242	
+1.800000	+2.700000	+0.000000	+0.007165	
-0.100000	+1.900000	+1.000000	+0.992789	
-2.200000	+2.700000	+0.000000	+0.007032	
-0.700000	+2.700000	+0.000000	+0.006999	
+2.100000	+1.200000	+0.000000	+0.007167	
+2.100000	+1.500000	+0.000000	+0.007174	
+2.200000	+2.900000	+0.000000	+0.007169	
+2.400000	+2.900000	+0.000000	+0.007171	
-0.300000	-0.100000	+0.000000	+0.006967	
+1.700000	+2.600000	+0.000000	+0.007150	
+2.600000	+2.900000	+0.000000	+0.007170	
+2.400000	-0.800000	+0.000000	+0.007354	
-1.200000	-3.000000	+0.000000	+0.007280	
+2.600000	+0.900000	+0.000000	+0.007173	
+0.000000	+0.400000	+1.000000	+0.992904	
+0.900000	+0.600000	+1.000000	+0.992868	
-0.800000	+1.700000	+1.000000	+0.992631	
-2.400000	+0.700000	+0.000000	+0.007075	
-1.400000	+0.200000	+1.000000	+0.992689	
-1.800000	-1.200000	+0.000000	+0.007152	
+0.700000	+1.600000	+1.000000	+0.992811	
+0.000000	+0.300000	+1.000000	+0.992902	
-1.000000	+1.600000	+1.000000	+0.992652	
+2.200000	+2.500000	+0.000000	+0.007169	
-0.800000	-2.600000	+0.000000	+0.007285	
+2.200000	-2.000000	+0.000000	+0.007446	
+1.600000	+1.700000	+0.000000	+0.007173	
+1.800000	-2.800000	+0.000000	+0.007438	
+2.400000	+0.700000	+0.000000	+0.007235	
-0.100000	+0.200000	+1.000000	+0.992853	
+2.400000	-1.500000	+0.000000	+0.007415	
-2.500000	+0.000000	+0.000000	+0.007149	
+0.100000	-1.200000	+0.000000	+0.007228	
-1.200000	-2.900000	+0.000000	+0.007281	
-0.300000	-2.200000	+0.000000	+0.007081	
+1.100000	+1.300000	+1.000000	+0.992831	
-3.000000	+0.400000	+0.000000	+0.007200	
-1.700000	-2.100000	+0.000000	+0.007225	
+1.400000	+1.900000	+0.000000	+0.007168	
-0.500000	-0.300000	+0.000000	+0.007028	
-1.300000	+2.900000	+0.000000	+0.007002	
+0.500000	+2.000000	+1.000000	+0.992867	
-2.900000	+0.200000	+0.000000	+0.007199	
+0.700000	-2.800000	+0.000000	+0.007412	
+1.400000	+0.800000	+1.000000	+0.992885	
-2.100000	-0.700000	+0.000000	+0.007123	
-2.900000	-1.200000	+0.000000	+0.007246	
-1.600000	-2.700000	+0.000000	+0.007264	
+1.500000	-1.000000	+0.000000	+0.007365	
-1.100000	+0.000000	+0.000000	+0.007126	
-2.500000	-1.300000	+0.000000	+0.007206	
-0.700000	-0.300000	+0.000000	+0.007114	
+1.700000	+1.900000	+0.000000	+0.007168	
+0.500000	+2.100000	+1.000000	+0.992863	
+0.900000	+2.800000	+0.000000	+0.007151	
-0.300000	+2.800000	+0.000000	+0.006838	
+1.400000	+1.500000	+1.000000	+0.992836	
-2.800000	+0.500000	+0.000000	+0.007166	
-0.500000	-0.600000	+0.000000	+0.007034	
+1.200000	+2.100000	+0.000000	+0.007161	
-0.900000	+0.300000	+1.000000	+0.992724	
-0.200000	+0.700000	+1.000000	+0.992790	
-1.000000	-2.200000	+0.000000	+0.007269	
-1.500000	-0.600000	+0.000000	+0.007114	
+2.600000	-0.200000	+0.000000	+0.007338	
+2.300000	+2.300000	+0.000000	+0.007166	
+1.900000	-0.400000	+0.000000	+0.007321	
+0.400000	-1.000000	+0.000000	+0.007307	
+1.100000	-2.700000	+0.000000	+0.007433	
+0.100000	-1.100000	+0.000000	+0.007230	
-0.900000	+0.600000	+1.000000	+0.992737	
+1.600000	+2.600000	+0.000000	+0.007168	
-1.400000	+0.300000	+1.000000	+0.992691	
-0.400000	-0.100000	+0.000000	+0.006982	
+2.500000	-1.700000	+0.000000	+0.007436	
-3.000000	+0.200000	+0.000000	+0.007208	
+0.800000	-1.600000	+0.000000	+0.007398	
-2.500000	-1.100000	+0.000000	+0.007196	
+1.600000	+2.100000	+0.000000	+0.007170	
-1.300000	-2.100000	+0.000000	+0.007248	
+2.100000	+0.700000	+1.000000	+0.992882	
+2.400000	-2.400000	+0.000000	+0.007457	
+1.900000	-2.500000	+0.000000	+0.007455	
+1.800000	-2.800000	+0.000000	+0.007413	
+0.000000	-2.900000	+0.000000	+0.007205	
+1.000000	-1.900000	+0.000000	+0.007421	
-1.100000	-2.300000	+0.000000	+0.007268	
+0.200000	+2.600000	+1.000000	+0.992945	
+0.700000	+0.400000	+1.000000	+0.992894	
+2.200000	-0.400000	+0.000000	+0.007335	
+1.300000	+2.100000	+0.000000	+0.007166	
-1.300000	-1.600000	+0.000000	+0.007205	
-1.500000	+2.100000	+0.000000	+0.006996	
-1.200000	+0.100000	+1.000000	+0.992693	
-3.000000	-2.500000	+0.000000	+0.007372	
+0.700000	-0.900000	+0.000000	+0.007331	
+1.800000	-2.000000	+0.000000	+0.007435	
+0.300000	+0.900000	+1.000000	+0.993031	
-3.000000	-2.800000	+0.000000	+0.007391	
+0.800000	-2.600000	+0.000000	+0.007425	
-2.200000	+0.100000	+1.000000	+0.992721	
+1.500000	-2.300000	+0.000000	+0.007452	
+0.800000	-2.900000	+0.000000	+0.007370	
-2.100000	-2.700000	+0.000000	+0.007296	
-2.700000	+0.000000	+0.000000	+0.007177	
-2.200000	-2.500000	+0.000000	+0.007288	
-3.000000	-2.800000	+0.000000	+0.007389	
+2.600000	-1.600000	+0.000000	+0.007392	
-1.500000	+1.000000	+1.000000	+0.992696	
-2.700000	-2.600000	+0.000000	+0.007353	
-1.500000	-0.700000	+0.000000	+0.007112	
-3.000000	-1.100000	+0.000000	+0.007244	
-1.100000	-1.900000	+0.000000	+0.007238	
+2.000000	-2.100000	+0.000000	+0.007453	
-2.800000	+0.500000	+0.000000	+0.007163	
+1.900000	+2.600000	+0.000000	+0.007163	
+1.700000	-0.200000	+0.000000	+0.007334	
-1.300000	-1.700000	+0.000000	+0.007202	
+1.800000	+0.300000	+1.000000	+0.992906	
-2.300000	-1.100000	+0.000000	+0.007170	
+2.900000	+0.300000	+0.000000	+0.007334	
-2.900000	+1.200000	+0.000000	+0.007058	
-1.700000	-0.100000	+0.000000	+0.007093	
+2.700000	-1.600000	+0.000000	+0.007428	
+2.300000	-1.000000	+0.000000	+0.007361	
+0.900000	+0.300000	+1.000000	+0.992880	
+2.100000	+0.400000	+1.000000	+0.992894	
-0.700000	+1.600000	+1.000000	+0.992657	
+0.000000	+0.800000	+1.000000	+0.992892	
+1.300000	+1.900000	+0.000000	+0.007164	
-0.500000	+1.000000	+1.000000	+0.992705	
+0.300000	-0.800000	+0.000000	+0.007280	
-0.100000	-0.700000	+0.000000	+0.007062	
-0.200000	-2.900000	+0.000000	+0.007096	
-0.900000	-0.300000	+0.000000	+0.007138	
+2.300000	+0.200000	+1.000000	+0.992871	
-0.400000	+0.000000	+0.000000	+0.006983	
+2.800000	-0.300000	+0.000000	+0.007338	
+0.300000	+1.800000	+1.000000	+0.992974	
-1.600000	-0.100000	+0.000000	+0.007100	
+2.200000	-1.300000	+0.000000	+0.007397	
-1.800000	-2.500000	+0.000000	+0.007263	
+0.400000	+2.000000	+1.000000	+0.992929	
-1.900000	+1.100000	+0.000000	+0.006963	
+1.500000	+1.700000	+0.000000	+0.007158	
-0.200000	+1.400000	+1.000000	+0.992741	
-1.000000	+0.600000	+1.000000	+0.992701	
-0.600000	+1.100000	+1.000000	+0.992695	
-0.500000	+2.200000	+1.000000	+0.992668	
-3.000000	-1.200000	+0.000000	+0.007248	
-2.400000	+0.000000	+0.000000	+0.007140	
+2.200000	+0.900000	+0.000000	+0.007180	
+2.400000	+1.300000	+0.000000	+0.007173	
+0.800000	+0.500000	+1.000000	+0.992875	
-2.700000	-1.300000	+0.000000	+0.007236	
+1.600000	-1.200000	+0.000000	+0.007382	
+1.200000	-0.800000	+0.000000	+0.007344	
+2.000000	+1.300000	+0.000000	+0.007158	
-0.200000	+2.100000	+1.000000	+0.992741	
+0.700000	+1.700000	+1.000000	+0.992798	
-2.000000	+2.900000	+0.000000	+0.007010	
+2.400000	-1.900000	+0.000000	+0.007446	
-0.200000	+0.800000	+1.000000	+0.992780	
-1.100000	-2.300000	+0.000000	+0.007274	
+1.200000	-2.600000	+0.000000	+0.007409	
+1.300000	-0.400000	+0.000000	+0.007304	
-3.000000	+0.100000	+0.000000	+0.007204	
-1.000000	-0.300000	+0.000000	+0.007135	
+1.600000	-1.300000	+0.000000	+0.007385	
+1.700000	-1.200000	+0.000000	+0.007380	
+1.200000	+0.500000	+1.000000	+0.992893	
-0.100000	-1.400000	+0.000000	+0.007116	
-0.600000	-2.700000	+0.000000	+0.007237	
+1.800000	+0.000000	+0.000000	+0.007332	
+1.000000	+1.600000	+1.000000	+0.992789	
-2.000000	-0.700000	+0.000000	+0.007115	
+0.700000	+2.500000	+0.000000	+0.007145	
+2.900000	-0.800000	+0.000000	+0.007359	
+2.700000	+1.400000	+0.000000	+0.007135	
-2.700000	+2.200000	+0.000000	+0.007076	
+2.600000	+0.500000	+0.000000	+0.007301	
-1.600000	-0.900000	+0.000000	+0.007126	
-2.100000	-1.100000	+0.000000	+0.007150	
-2.700000	-1.600000	+0.000000	+0.007259	
+1.800000	-1.300000	+0.000000	+0.007396	
-2.000000	+1.500000	+0.000000	+0.006985	
-2.500000	+1.100000	+0.000000	+0.007012	
-1.400000	-2.300000	+0.000000	+0.007252	
+2.500000	+2.400000	+0.000000	+0.007175	
-0.200000	-2.900000	+0.000000	+0.007098	
-1.300000	+0.500000	+1.000000	+0.992701	
-0.600000	-0.600000	+0.000000	+0.007083	
+2.200000	+0.300000	+1.000000	+0.992885	
+0.500000	+2.100000	+1.000000	+0.992863	
+0.200000	+1.900000	+1.000000	+0.992965	
+0.600000	-0.700000	+0.000000	+0.007303	
+0.700000	+2.700000	+0.000000	+0.007133	
-2.200000	+2.400000	+0.000000	+0.007029	
-2.600000	+1.100000	+0.000000	+0.007032	
+2.700000	-1.500000	+0.000000	+0.007419	
+1.500000	+0.100000	+1.000000	+0.992907	
-2.500000	+2.800000	+0.000000	+0.007064	
-1.100000	-1.600000	+0.000000	+0.007215	
+0.600000	-1.300000	+0.000000	+0.007356	
+1.700000	+0.500000	+1.000000	+0.992906	
-2.000000	-0.300000	+0.000000	+0.007105	
+0.300000	-1.400000	+0.000000	+0.007325	
-2.100000	-0.500000	+0.000000	+0.007112	
+2.600000	-0.900000	+0.000000	+0.007342	
+2.500000	-2.700000	+0.000000	+0.007446	
-2.600000	-0.800000	+0.000000	+0.007173	
-2.100000	+1.700000	+0.000000	+0.007006	
+2.700000	-1.900000	+0.000000	+0.007434	
-2.000000	-0.700000	+0.000000	+0.007125	
+1.800000	-1.900000	+0.000000	+0.007443	
-2.600000	-2.800000	+0.000000	+0.007352	
-0.300000	+0.700000	+1.000000	+0.992763	
-2.400000	-2.500000	+0.000000	+0.007315	
-0.300000	+1.900000	+1.000000	+0.992702	
+1.800000	+0.700000	+1.000000	+0.992895	
-0.800000	+0.700000	+1.000000	+0.992715	
+2.600000	-2.200000	+0.000000	+0.007461	
-0.200000	-1.600000	+0.000000	+0.007071	
+2.400000	-0.900000	+0.000000	+0.007367	
-0.500000	-1.000000	+0.000000	+0.007056	
-1.600000	-1.100000	+0.000000	+0.007134	
+0.100000	+0.600000	+1.000000	+0.992970	
+0.200000	+1.600000	+1.000000	+0.992960	
+0.000000	+2.700000	+1.000000	+0.992841	
-2.600000	+2.500000	+0.000000	+0.007075	
+1.100000	-3.000000	+0.000000	+0.007415	
-1.800000	+1.600000	+0.000000	+0.006990	
-2.000000	+1.800000	+0.000000	+0.007001	
+1.500000	+1.300000	+1.000000	+0.992847	
-1.400000	-2.800000	+0.000000	+0.007271	
+1.500000	+0.000000	+0.000000	+0.007338	
+0.700000	+2.400000	+0.000000	+0.007116	
+0.800000	+2.300000	+0.000000	+0.007137	
+1.500000	+0.500000	+1.000000	+0.992908	
-0.200000	-1.500000	+0.000000	+0.007059	
+1.900000	+2.900000	+0.000000	+0.007140	
-1.200000	+0.600000	+1.000000	+0.992698	
-0.200000	+2.400000	+1.000000	+0.992719	
-1.300000	-0.200000	+0.000000	+0.007115	
-1.500000	-2.000000	+0.000000	+0.007221	
-2.800000	+2.800000	+0.000000	+0.007094	
+0.600000	-2.600000	+0.000000	+0.007411	
+0.500000	-2.500000	+0.000000	+0.007400	
+2.100000	+2.700000	+0.000000	+0.007152	
+2.700000	+0.900000	+0.000000	+0.007187	
-0.200000	-2.400000	+0.000000	+0.007104	
+2.200000	-2.700000	+0.000000	+0.007448	
+2.700000	+0.300000	+0.000000	+0.007314	
-1.900000	+0.500000	+1.000000	+0.992725	
-2.000000	-1.300000	+0.000000	+0.007167	
+1.400000	-2.500000	+0.000000	+0.007449	
-0.600000	+1.800000	+1.000000	+0.992662	
+2.400000	-1.500000	+0.000000	+0.007414	
-0.700000	+2.700000	+0.000000	+0.007000	
-2.700000	+2.600000	+0.000000	+0.007076	
+2.500000	-0.800000	+0.000000	+0.007353	
-0.900000	+2.900000	+0.000000	+0.007029	
+1.600000	+2.300000	+0.000000	+0.007137	
+1.200000	+2.400000	+0.000000	+0.007138	
-0.800000	-1.000000	+0.000000	+0.007175	
-0.100000	+1.200000	+1.000000	+0.992801	
-3.000000	+2.400000	+0.000000	+0.007102	
+1.300000	-2.600000	+0.000000	+0.007434	
-2.300000	+2.000000	+0.000000	+0.007031	
+0.700000	-0.300000	+0.000000	+0.007294	
+1.300000	-1.400000	+0.000000	+0.007369	
-1.800000	+0.600000	+1.000000	+0.992690	
+2.600000	+0.500000	+0.000000	+0.007293	
+2.000000	+0.100000	+1.000000	+0.992898	
-2.400000	+2.800000	+0.000000	+0.007045	
+1.500000	+2.600000	+0.000000	+0.007159	
-1.600000	-0.800000	+0.000000	+0.007119	
-2.800000	+1.800000	+0.000000	+0.007077	
-2.100000	-2.800000	+0.000000	+0.007296	
-3.000000	-2.500000	+0.000000	+0.007369	
+0.000000	+0.200000	+1.000000	+0.992904	
-1.400000	+2.700000	+0.000000	+0.006997	
+1.600000	+2.200000	+0.000000	+0.007168	
+2.700000	-1.500000	+0.000000	+0.007418	
-1.000000	+0.100000	+1.000000	+0.992703	
+1.000000	+1.200000	+1.000000	+0.992828	
-2.700000	+1.000000	+0.000000	+0.007035	
+2.900000	-0.800000	+0.000000	+0.007350	
-0.400000	-0.800000	+0.000000	+0.007000	
+2.200000	+1.500000	+0.000000	+0.007174	
+0.700000	+1.000000	+1.000000	+0.992859	
-2.800000	+2.600000	+0.000000	+0.007088	
+2.800000	-2.300000	+0.000000	+0.007446	
-1.900000	-2.100000	+0.000000	+0.007236	
-1.700000	-1.100000	+0.000000	+0.007138	
-2.900000	-1.800000	+0.000000	+0.007304	
+1.700000	+0.500000	+1.000000	+0.992909	
-0.500000	+2.800000	+0.000000	+0.006920	
+1.400000	-1.900000	+0.000000	+0.007426	
+0.800000	-1.100000	+0.000000	+0.007358	
+2.600000	-1.400000	+0.000000	+0.007393	
+1.700000	+0.800000	+1.000000	+0.992890	
+1.500000	+1.600000	+0.000000	+0.007160	
+2.500000	+1.100000	+0.000000	+0.007162	
-2.500000	-2.600000	+0.000000	+0.007328	
+2.100000	+1.300000	+0.000000	+0.007169	
+0.000000	-2.300000	+0.000000	+0.007222	
-1.400000	+1.300000	+1.000000	+0.992636	
+0.900000	-0.400000	+0.000000	+0.007306	
+1.700000	-2.900000	+0.000000	+0.007432	
-1.100000	-2.800000	+0.000000	+0.007296	
-1.500000	-0.700000	+0.000000	+0.007119	
+2.800000	-2.500000	+0.000000	+0.007417	
+0.900000	+2.300000	+0.000000	+0.007150	
+0.100000	+2.000000	+1.000000	+0.992892	
+1.400000	+2.500000	+0.000000	+0.007164	
+0.700000	+0.600000	+1.000000	+0.992887	
-0.600000	+2.000000	+1.000000	+0.992630	
-2.300000	-2.800000	+0.000000	+0.007313	
-1.700000	-1.600000	+0.000000	+0.007184	
+0.800000	-1.000000	+0.000000	+0.007348	
-2.300000	-1.100000	+0.000000	+0.007167	
+1.100000	+0.400000	+1.000000	+0.992882	
+2.500000	-2.700000	+0.000000	+0.007446	
+2.400000	+2.100000	+0.000000	+0.007147	
+0.400000	-0.400000	+0.000000	+0.007280	
+1.000000	-2.700000	+0.000000	+0.007429	
+2.400000	-2.600000	+0.000000	+0.007456	
-1.800000	+2.300000	+0.000000	+0.007007	
-2.900000	-2.600000	+0.000000	+0.007371	
+2.600000	-3.000000	+0.000000	+0.007430	
+2.000000	+0.100000	+1.000000	+0.992898	
+1.800000	-0.900000	+0.000000	+0.007353	
-0.300000	+1.500000	+1.000000	+0.992711	
+2.300000	-0.300000	+0.000000	+0.007330	
